ID,GAME,RATING,TIME,MIN PLAYERS,MAX PLAYERS,REC PLAYERS,MECHANICS,DEMO,WANTS TO PLAY,OWNS,PLAYED,BGG LINK
128114,Hooyah: Navy Seals Card Game,6.31856,45,1,4,4,"Card Drafting, Co-operative Play, Hand Management, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/128114
127282,Al Rashid,6.74377,100,2,5,4,"Area Control / Area Influence, Set Collection, Variable Phase Order, Worker Placement",,,,,https://boardgamegeek.com/boardgame/127282
150014,Pixel Glory,6.78732,25,2,4,4,"Auction/Bidding, Deck / Pool Building, Rock-Paper-Scissors",,,,,https://boardgamegeek.com/boardgame/150014
182605,Skyliners,6.04592,40,2,4,4,Pattern Building,,,,,https://boardgamegeek.com/boardgame/182605
121921,Robinson Crusoe: Adventures on the Cursed Island,8.01211,180,1,4,3,"Action / Movement Programming, Co-operative Play, Dice Rolling, Modular Board, Simultaneous Action Selection, Storytelling, Tile Placement, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/121921
179918,The Producer: 1940-1944,6.32714,180,2,4,4,"Acting, Worker Placement",,,,,https://boardgamegeek.com/boardgame/179918
172560,Piratoons,6.6536,30,2,4,3,"Auction/Bidding, Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/172560
120523,Nothing Personal,7.19399,120,3,5,5,"Area Control / Area Influence, Dice Rolling, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/120523
145888,CapCom Street Fighter Deck-Building Game,6.63949,45,2,5,3,Deck / Pool Building,,,,,https://boardgamegeek.com/boardgame/145888
32564,Abyss,5.33333,30,2,2,2,Point to Point Movement,,,,,https://boardgamegeek.com/boardgame/32564
194232,Rick and Morty: Total Rickall Card Game,6.6086,0,2,5,5,Co-operative Play,,,,,https://boardgamegeek.com/boardgame/194232
194230,Attack on Titan: Deck-Building Game,7.20328,90,1,5,1,"Co-operative Play, Deck / Pool Building",,,,,https://boardgamegeek.com/boardgame/194230
122690,Star Trek Deck Building Game: The Original Series,6.75552,90,2,4,3,"Card Drafting, Deck / Pool Building, Press Your Luck, Simulation",,,,,https://boardgamegeek.com/boardgame/122690
158340,Lost Legacy: Flying Garden,6.80516,10,2,4,4,"Hand Management, Memory, Player Elimination",,,,,https://boardgamegeek.com/boardgame/158340
140457,Ultimate Werewolf: Inquisition,6.63958,60,3,12,5,"Partnerships, Role Playing, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/140457
4118,Slide 5,5.42745,10,2,2,2,Pattern Building,,,,,https://boardgamegeek.com/boardgame/4118
170587,Don't Mess with Cthulhu,6.98184,30,4,8,6,Partnerships,,,,,https://boardgamegeek.com/boardgame/170587
826,Cartagena,6.70933,45,2,5,3,"Hand Management, Modular Board",,,,,https://boardgamegeek.com/boardgame/826
147949,One Night Ultimate Werewolf,7.35501,10,3,10,6,"Role Playing, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/147949
139137,Firefly: Out to the Black,5.74185,45,3,5,4,Co-operative Play,,,,,https://boardgamegeek.com/boardgame/139137
160550,GodZ,5.9303,90,3,5,3,"Area Control / Area Influence, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/160550
160964,Star Wars: Empire vs. Rebellion,6.47297,60,2,2,2,"Deck / Pool Building, Hand Management, Memory, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/160964
144761,"Going, Going, GONE!",6.27501,20,2,6,4,"Auction/Bidding, Set Collection",,,,,https://boardgamegeek.com/boardgame/144761
146149,Speed Cups,6.23393,15,2,4,4,Pattern Building,,,,,https://boardgamegeek.com/boardgame/146149
197061,Fantahzee: Hordes & Heroes,6.57624,0,2,5,3,"Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/197061
182340,Star Trek: Frontiers,8.01345,120,1,4,1,"Co-operative Play, Deck / Pool Building, Modular Board, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/182340
126163,Tzolk'in: The Mayan Calendar,7.94342,90,2,4,4,"Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/126163
139033,Archon: Glory & Machination,7.08071,120,2,4,3,"Action / Movement Programming, Deck / Pool Building, Hand Management, Secret Unit Deployment, Worker Placement",,,,,https://boardgamegeek.com/boardgame/139033
105551,Archipelago,7.42597,240,1,5,4,"Area Control / Area Influence, Auction/Bidding, Commodity Speculation, Modular Board, Tile Placement, Trading, Worker Placement",,,,,https://boardgamegeek.com/boardgame/105551
184919,Greedy Greedy Goblins,6.49,35,2,4,3,"Commodity Speculation, Press Your Luck, Tile Placement",,,,,https://boardgamegeek.com/boardgame/184919
35864,Hanging Gardens,6,30,2,4,,,,,,,https://boardgamegeek.com/boardgame/35864
224125,Tesla vs. Edison: Duel,9,30,2,2,,"Area Control / Area Influence, Card Drafting, Commodity Speculation, Deck / Pool Building, Hand Management, Stock Holding, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/224125
133671,A Fool's Fortune,6.27607,45,2,3,2,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/133671
142057,Carcassonne Big Box,7.58663,45,2,5,2,"Area Control / Area Influence, Tile Placement",,,,,https://boardgamegeek.com/boardgame/142057
146021,Eldritch Horror,7.93862,240,1,8,4,"Co-operative Play, Dice Rolling, Point to Point Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/146021
187377,Vikings Gone Wild,7.78979,90,2,4,3,"Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/187377
128667,Samurai Sword,6.73407,40,3,7,7,"Hand Management, Partnerships, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/128667
154809,Nippon,7.82997,120,2,4,4,"Area Control / Area Influence, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/154809
133450,Raptor,7.575,30,3,4,,"Action Point Allowance System, Co-operative Play, Modular Board, Pick-up and Deliver, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/133450
137095,The Witches: A Discworld Game,6.09268,90,1,4,4,"Co-operative Play, Dice Rolling, Point to Point Movement, Set Collection",,,,,https://boardgamegeek.com/boardgame/137095
31653,Pirate Attack,5.75,0,2,2,,Secret Unit Deployment,,,,,https://boardgamegeek.com/boardgame/31653
93260,Summoner Wars: Master Set,7.61844,30,2,4,2,"Dice Rolling, Grid Movement, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/93260
86905,Storm the Castle,6,0,1,1,,"Role Playing, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/86905
18602,Caylus,7.85723,150,2,5,3,Worker Placement,,,,,https://boardgamegeek.com/boardgame/18602
160559,Simurgh,6.98009,90,2,5,3,"Modular Board, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/160559
185021,Liguria,6.93059,60,3,4,,"Pick-up and Deliver, Set Collection",,,,,https://boardgamegeek.com/boardgame/185021
131287,Panamax,7.40904,100,2,4,4,"Area Control / Area Influence, Dice Rolling, Pick-up and Deliver, Point to Point Movement, Stock Holding, Worker Placement",,,,,https://boardgamegeek.com/boardgame/131287
144270,Relic Runners,6.69528,80,2,5,4,"Pick-up and Deliver, Point to Point Movement, Route/Network Building, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/144270
158899,Colt Express,7.23425,40,2,6,5,"Action / Movement Programming, Hand Management, Memory, Modular Board, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/158899
108044,Nefarious,6.4449,45,2,6,4,"Hand Management, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/108044
163967,Tiny Epic Galaxies,7.39706,30,1,5,3,"Area Control / Area Influence, Dice Rolling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/163967
112092,Shadowrift,7.16243,120,1,6,3,"Co-operative Play, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/112092
5942,Mystery Rummy: Al Capone and the Chicago Underworld,6.89016,40,2,4,2,Set Collection,,,,,https://boardgamegeek.com/boardgame/5942
2179,Musketeers,6.05598,40,2,4,4,"Auction/Bidding, Hand Management, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/2179
30549,Pandemic,7.67108,45,2,4,4,"Action Point Allowance System, Co-operative Play, Hand Management, Point to Point Movement, Set Collection, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/30549
128671,Spartacus: A Game of Blood & Treachery,7.47896,150,3,4,4,"Auction/Bidding, Betting/Wagering, Dice Rolling, Grid Movement, Hand Management, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/128671
178336,World's Fair 1893,7.36605,45,2,4,4,"Area Control / Area Influence, Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/178336
43443,Castle Panic,6.70442,60,1,6,4,"Campaign / Battle Card Driven, Chit-Pull System, Co-operative Play, Dice Rolling, Hand Management, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/43443
163968,Elysium,7.36742,60,2,4,3,"Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/163968
33604,Say Anything,6.83945,30,3,8,6,"Betting/Wagering, Paper-and-Pencil",,,,,https://boardgamegeek.com/boardgame/33604
177997,27: Five Elements,3.66667,10,1,6,2,"Betting/Wagering, Card Drafting",,,,,https://boardgamegeek.com/boardgame/177997
5782,Coloretto,6.97325,30,2,5,4,"Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/5782
176371,Explorers of the North Sea,7.50126,60,1,4,4,"Action Point Allowance System, Area Control / Area Influence, Modular Board, Pick-up and Deliver, Set Collection, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/176371
172386,Mombasa,8.00959,150,2,4,4,"Action / Movement Programming, Area Control / Area Influence, Card Drafting, Deck / Pool Building, Hand Management, Simultaneous Action Selection, Stock Holding, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/172386
172385,Porta Nigra,7.24998,120,2,4,3,"Area Control / Area Influence, Area Movement, Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/172385
172381,My Village,7.14011,90,2,4,2,"Card Drafting, Dice Rolling, Worker Placement",,,,,https://boardgamegeek.com/boardgame/172381
179835,Stellar Conflict,6.70015,10,2,4,2,"Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/179835
142765,Flea Market,6.666,30,2,10,,"Area Enclosure, Card Drafting, Hand Management, Memory, Trading",,,,,https://boardgamegeek.com/boardgame/142765
65333,Das Magische Labyrinth Kartenspiel,5.80444,15,2,4,,Set Collection,,,,,https://boardgamegeek.com/boardgame/65333
181122,Wrath of Dragons,7.20445,0,2,6,5,"Hand Management, Simultaneous Action Selection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/181122
30645,Tammany Hall,7.29227,90,3,5,5,"Area Control / Area Influence, Auction/Bidding, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/30645
40276,Masters of Venice,6.65389,90,2,5,4,"Auction/Bidding, Commodity Speculation, Pick-up and Deliver, Simultaneous Action Selection, Stock Holding, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/40276
565,Port Royal,6.18816,60,3,4,,Trick-taking,,,,,https://boardgamegeek.com/boardgame/565
166280,DragonFlame,6.78726,30,2,5,3,"Area Control / Area Influence, Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/166280
156091,Sons of Anarchy: Men of Mayhem,7.39754,60,3,4,4,"Action Point Allowance System, Area Control / Area Influence, Auction/Bidding, Commodity Speculation, Dice Rolling, Modular Board, Player Elimination, Trading, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/156091
124827,Space Cadets: Away Missions,7.58484,120,1,6,2,"Action Point Allowance System, Co-operative Play, Dice Rolling, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/124827
32341,Cockroach Salad,6.17946,20,2,6,4,Pattern Recognition,,,,,https://boardgamegeek.com/boardgame/32341
32069,Attraction,2.66667,0,2,4,,,,,,,https://boardgamegeek.com/boardgame/32069
25028,Myth,4.92857,30,2,6,,"Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/25028
28143,Race for the Galaxy,7.77288,60,2,4,2,"Hand Management, Simultaneous Action Selection, Variable Phase Order, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/28143
224,History of the World,7.12969,180,3,6,6,"Area Control / Area Influence, Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/224
220,High Society,6.76483,30,3,5,4,Auction/Bidding,,,,,https://boardgamegeek.com/boardgame/220
192334,Vikings on Board,6.23599,60,2,4,3,"Action / Movement Programming, Worker Placement",,,,,https://boardgamegeek.com/boardgame/192334
142852,DC Comics Deck-Building Game: Heroes Unite,7.37533,45,2,5,3,Deck / Pool Building,,,,,https://boardgamegeek.com/boardgame/142852
166226,The Staufer Dynasty,7.24873,90,2,5,4,"Area Control / Area Influence, Card Drafting, Modular Board, Pattern Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/166226
212027,Balloon Pop!,6.29375,0,1,10,3,Press Your Luck,,,,,https://boardgamegeek.com/boardgame/212027
105134,Risk Legacy,7.56572,60,3,5,5,"Area Movement, Card Drafting, Dice Rolling, Player Elimination, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/105134
156566,Lords of Xidit,7.27425,90,3,5,4,"Action / Movement Programming, Area Control / Area Influence, Pick-up and Deliver, Point to Point Movement, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/156566
122271,Defenders of the Realm: Battlefields,6.10824,30,2,4,2,"Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/122271
119788,Hyperborea,7.32281,90,2,6,4,"Area Control / Area Influence, Deck / Pool Building, Grid Movement, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/119788
193485,Dastardly Dirigibles,6.61989,60,2,5,3,Set Collection,,,,,https://boardgamegeek.com/boardgame/193485
116,Guillotine,6.53728,30,2,5,4,Hand Management,,,,,https://boardgamegeek.com/boardgame/116
175878,504,6.55697,120,2,4,4,"Area Control / Area Influence, Area Enclosure, Area Movement, Auction/Bidding, Commodity Speculation, Dice Rolling, Grid Movement, Hex-and-Counter, Modular Board, Pick-up and Deliver, Player Elimination, Point to Point Movement, Route/Network Building, Set Collection, Stock Holding, Take That, Tile Placement, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/175878
98351,Core Worlds,7.25097,120,2,5,3,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/98351
34219,Biblios,7.24671,30,2,4,3,"Auction/Bidding, Card Drafting, Hand Management, Memory, Press Your Luck, Set Collection",,,,,https://boardgamegeek.com/boardgame/34219
155969,Harbour,6.59832,60,1,4,2,"Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/155969
43022,Yomi,7.12815,30,2,2,2,"Hand Management, Rock-Paper-Scissors, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/43022
176013,Abordaje!,6.74235,25,2,2,2,"Area Control / Area Influence, Card Drafting, Rock-Paper-Scissors, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/176013
165662,Haru Ichiban,6.91094,20,2,2,2,"Grid Movement, Hand Management, Memory, Pattern Building, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/165662
104006,Village,7.56675,90,2,4,4,"Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/104006
21882,Blue Moon City,7.05636,60,2,4,3,"Area Control / Area Influence, Grid Movement, Hand Management, Modular Board, Set Collection",,,,,https://boardgamegeek.com/boardgame/21882
142364,Palmyra,6.24948,45,1,5,2,"Grid Movement, Hand Management, Tile Placement",,,,,https://boardgamegeek.com/boardgame/142364
169426,Roll Player,7.62896,90,1,4,3,"Card Drafting, Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/169426
170415,Dungeon of Fortune,6.2301,30,2,6,4,"Press Your Luck, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/170415
73070,Olympus,6.89394,120,3,5,5,"Take That, Variable Phase Order, Worker Placement",,,,,https://boardgamegeek.com/boardgame/73070
46213,Telestrations,7.4409,30,4,8,8,"Line Drawing, Paper-and-Pencil",,,,,https://boardgamegeek.com/boardgame/46213
67453,Caveman Curling,6.3385,20,2,6,2,Partnerships,,,,,https://boardgamegeek.com/boardgame/67453
124708,Mice and Mystics,7.47174,120,1,4,4,"Area Movement, Co-operative Play, Dice Rolling, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/124708
156786,Munchkin Panic,6.24329,60,1,6,3,"Co-operative Play, Hand Management",,,,,https://boardgamegeek.com/boardgame/156786
171499,Cacao,7.13975,45,2,4,3,"Area Control / Area Influence, Hand Management, Tile Placement",,,,,https://boardgamegeek.com/boardgame/171499
147768,Five Cucumbers,5.90598,25,2,6,5,"Player Elimination, Trick-taking",,,,,https://boardgamegeek.com/boardgame/147768
147721,Karnickel,5.35192,15,2,4,2,"Modular Board, Press Your Luck, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/147721
137776,Praetor,6.69349,75,2,5,4,"Modular Board, Tile Placement, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/137776
149119,Spirits of the Rice Paddy,6.87634,90,2,4,4,"Area Enclosure, Card Drafting, Simultaneous Action Selection, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/149119
173572,TacDex: Super Mario,5.95833,15,2,2,,,,,,,https://boardgamegeek.com/boardgame/173572
123096,Space Cadets,6.70856,120,3,6,5,"Co-operative Play, Dice Rolling, Grid Movement, Memory, Modular Board, Pattern Recognition, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/123096
150926,Roll Through the Ages: The Iron Age,6.75103,60,1,4,2,"Dice Rolling, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/150926
65532,Defenders of the Realm,7.38789,90,1,4,4,"Action Point Allowance System, Co-operative Play, Dice Rolling, Hand Management, Point to Point Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/65532
135382,Shadowrun: Crossfire,7.30601,60,1,4,4,"Co-operative Play, Deck / Pool Building, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/135382
128621,Viticulture,7.76768,90,2,6,4,"Hand Management, Worker Placement",,,,,https://boardgamegeek.com/boardgame/128621
182556,Shinobi Assassins,6.05238,20,4,6,,Player Elimination,,,,,https://boardgamegeek.com/boardgame/182556
125153,The Gallerist,8.04723,150,1,4,4,"Commodity Speculation, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/125153
46,Medici,7.15077,60,2,6,5,"Auction/Bidding, Set Collection",,,,,https://boardgamegeek.com/boardgame/46
45,Liar's Dice,6.92692,30,2,6,6,"Betting/Wagering, Dice Rolling, Player Elimination",,,,,https://boardgamegeek.com/boardgame/45
42,Tigris & Euphrates,7.7205,90,2,4,4,"Area Control / Area Influence, Hand Management, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/42
29678,Munchkin Quest,5.94723,180,2,4,4,"Dice Rolling, Modular Board, Role Playing",,,,,https://boardgamegeek.com/boardgame/29678
161744,TacDex: The Walking Dead,5.26316,10,2,2,,,,,,,https://boardgamegeek.com/boardgame/161744
8671,Terra,5.72093,30,3,6,3,Hand Management,,,,,https://boardgamegeek.com/boardgame/8671
179217,Wonky,6.62095,0,2,99,6,"Hand Management, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/179217
5,Acquire,7.35778,90,3,6,4,"Hand Management, Stock Holding, Tile Placement",,,,,https://boardgamegeek.com/boardgame/5
29073,Blockers!,6.70972,40,2,5,4,"Area Control / Area Influence, Area Enclosure, Hand Management, Tile Placement",,,,,https://boardgamegeek.com/boardgame/29073
111105,Agents of SMERSH,7.09468,90,1,4,3,"Area Movement, Co-operative Play, Dice Rolling, Point to Point Movement, Role Playing, Storytelling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/111105
124380,Ladies & Gentlemen,6.59771,30,4,10,6,"Card Drafting, Partnerships, Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/124380
171011,Favor of the Pharaoh,6.92016,45,2,4,3,"Deck / Pool Building, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/171011
31627,Ticket to Ride: Nordic Countries,7.66684,60,2,3,3,"Card Drafting, Hand Management, Route/Network Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/31627
128011,Extra! Extra!,6.8169,150,2,6,4,"Auction/Bidding, Set Collection, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/128011
466,Inkognito,6.59476,90,3,5,4,"Partnerships, Point to Point Movement, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/466
140620,Lewis & Clark,7.5895,120,1,5,3,"Card Drafting, Deck / Pool Building, Hand Management, Point to Point Movement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/140620
30364,Those Pesky Garden Gnomes,5.10351,30,3,5,4,Trick-taking,,,,,https://boardgamegeek.com/boardgame/30364
183643,Jeju Island,6.7401,30,2,4,,"Area Movement, Pick-up and Deliver, Set Collection",,,,,https://boardgamegeek.com/boardgame/183643
162670,Sovereignty of Dust,6.1875,15,2,5,4,"Dice Rolling, Hand Management, Time Track, Trading",,,,,https://boardgamegeek.com/boardgame/162670
30539,Get Bit!,6.20177,20,3,6,6,"Hand Management, Player Elimination, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/30539
168054,Grifters,6.98267,30,2,4,4,"Deck / Pool Building, Hand Management, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/168054
113289,Snake Oil,6.82276,30,3,10,5,"Acting, Hand Management, Storytelling",,,,,https://boardgamegeek.com/boardgame/113289
7944,Tortuga,5.38485,30,2,2,2,,,,,,https://boardgamegeek.com/boardgame/7944
147614,Crazy Time,7.01626,30,4,7,4,Pattern Recognition,,,,,https://boardgamegeek.com/boardgame/147614
118536,Police Precinct,7.03656,90,1,6,3,"Co-operative Play, Dice Rolling, Hand Management, Point to Point Movement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/118536
180593,The Bloody Inn,6.98675,60,1,4,4,Hand Management,,,,,https://boardgamegeek.com/boardgame/180593
66589,Navegador,7.58797,90,2,5,4,Area Movement,,,,,https://boardgamegeek.com/boardgame/66589
180591,Tumult Royale,6.64814,40,2,4,4,,,,,,https://boardgamegeek.com/boardgame/180591
13823,Fairy Tale,6.78439,30,2,5,4,"Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/13823
200456,Ascension X: War of Shadows,7.74738,45,2,4,2,"Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/200456
9217,Saint Petersburg,7.33482,60,2,4,4,"Card Drafting, Set Collection",,,,,https://boardgamegeek.com/boardgame/9217
79127,Star Trek: Fleet Captains,7.58165,75,2,4,2,"Action Point Allowance System, Dice Rolling, Modular Board, Tile Placement",,,,,https://boardgamegeek.com/boardgame/79127
121288,Dixit: Journey,7.49015,30,3,6,6,"Acting, Simultaneous Action Selection, Singing, Storytelling, Voting",,,,,https://boardgamegeek.com/boardgame/121288
38579,Time's Up,3.5,0,2,5,,,,,,,https://boardgamegeek.com/boardgame/38579
35395,Salem,6.73306,180,3,7,6,"Pattern Recognition, Simulation, Simultaneous Action Selection, Variable Phase Order, Voting",,,,,https://boardgamegeek.com/boardgame/35395
141035,Space Sheep!,5.43408,20,1,8,4,Co-operative Play,,,,,https://boardgamegeek.com/boardgame/141035
35677,Le Havre,7.92993,150,1,5,3,Worker Placement,,,,,https://boardgamegeek.com/boardgame/35677
194880,Dream Home,7.04636,40,2,4,4,"Card Drafting, Memory, Pattern Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/194880
17581,Dimension,7.18571,20,2,2,2,"Grid Movement, Modular Board, Pattern Building",,,,,https://boardgamegeek.com/boardgame/17581
133633,RARRR!!,5.63857,60,3,6,,"Auction/Bidding, Card Drafting, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/133633
210181,Doctor Who: Time Clash  Starter Set,5.76087,0,2,4,,,,,,,https://boardgamegeek.com/boardgame/210181
148951,Tiny Epic Kingdoms,6.7128,45,2,5,4,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Auction/Bidding, Take That, Variable Phase Order, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/148951
152242,Ultimate Werewolf: Deluxe Edition,7.33154,30,5,75,16,"Partnerships, Player Elimination, Role Playing, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/152242
217554,Dr. Microbe,7.22727,15,2,4,,,,,,,https://boardgamegeek.com/boardgame/217554
3076,Puerto Rico,8.08736,150,2,5,4,Variable Phase Order,,,,,https://boardgamegeek.com/boardgame/3076
478,Citadels,7.14441,60,2,8,5,"Card Drafting, Set Collection, Simultaneous Action Selection, Variable Phase Order, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/478
198773,Codenames: Pictures,7.58594,20,2,8,6,"Memory, Partnerships, Pattern Recognition, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/198773
163170,Firefly: Shiny Dice,5.65734,30,1,5,1,"Dice Rolling, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/163170
